Row ID,Order Date,Ship Mode,Segment,Category,Sales,Quantity,Discount,Profit,Shipping Cost
1251,5/3/2011,Standard Class,Home Office,Office Supplies,52.064,4,0.2,18.8732,2.15
1252,5/3/2011,Standard Class,Corporate,Office Supplies,36.72,3,0,2.52,2.01
1253,5/3/2011,Standard Class,Consumer,Office Supplies,21.936,3,0.2,8.226,1.83
1254,5/3/2011,Standard Class,Consumer,Office Supplies,25.8,2,0,10.02,1.54
1255,5/3/2011,Standard Class,Home Office,Office Supplies,19.488,2,0.4,2.568,1.49
1256,5/3/2011,Standard Class,Consumer,Office Supplies,19.44,3,0,9.3312,1.15
1257,5/3/2011,First Class,Consumer,Office Supplies,5.064,2,0.6,-7.116,0.81
1258,6/3/2011,Second Class,Corporate,Office Supplies,17.19,1,0,6.51,0.69
1259,6/3/2011,Second Class,Corporate,Office Supplies,8.376,3,0.2,2.7222,0.64
1260,6/3/2011,First Class,Corporate,Office Supplies,18.24,2,0,3.96,0.62
1261,6/3/2011,First Class,Consumer,Office Supplies,6.432,2,0.6,-2.928,0.55
1262,6/3/2011,Standard Class,Corporate,Office Supplies,2.94,1,0,0.7938,0.24
1263,6/3/2011,Standard Class,Consumer,Furniture,459.39,1,0,0,24.34
1264,6/3/2011,Standard Class,Corporate,Technology,129.98,2,0,62.3904,15.99
1265,6/3/2011,Standard Class,Consumer,Office Supplies,25.83,1,0,9.03,2.27
1266,6/3/2011,Standard Class,Consumer,Office Supplies,3028.8,8,0,999.36,191.2
1267,6/3/2011,First Class,Home Office,Office Supplies,207.12,4,0,76.56,20.64
1268,6/3/2011,First Class,Home Office,Office Supplies,89.55,3,0,20.52,15.27
1269,6/3/2011,Standard Class,Home Office,Office Supplies,272.736,3,0.2,-64.7748,13.59
1270,6/3/2011,Standard Class,Consumer,Furniture,48.78,1,0,22.92,5.82
1271,6/3/2011,Standard Class,Home Office,Office Supplies,11.784,3,0.2,4.2717,0.99
1272,6/3/2011,Standard Class,Home Office,Office Supplies,3.54,2,0.8,-5.487,0.55
1273,6/3/2011,Standard Class,Consumer,Furniture,59.4,2,0.6,-69.84,4.77
1274,6/3/2011,Second Class,Corporate,Office Supplies,17.248,2,0.2,6.0368,3.37
1275,6/3/2011,Standard Class,Home Office,Office Supplies,34.24,4,0,16.0928,3.16
1276,6/3/2011,Standard Class,Home Office,Office Supplies,82.896,3,0.2,29.0136,2.55
1277,6/3/2011,Standard Class,Consumer,Office Supplies,19.584,1,0.6,-7.356,2.22
1278,6/3/2011,Standard Class,Consumer,Furniture,8.028,1,0.6,-2.622,0.55
1279,6/3/2011,Second Class,Consumer,Technology,479.97,3,0,177.5889,55.01
1280,6/3/2011,Second Class,Consumer,Office Supplies,97.82,2,0,45.9754,10.13
1281,6/3/2011,Second Class,Consumer,Office Supplies,59.52,3,0,15.4752,8.02
1282,6/3/2011,Second Class,Consumer,Office Supplies,49.632,6,0.2,16.7508,7.52
1283,6/3/2011,Standard Class,Home Office,Office Supplies,102.384,2,0.1,-10.296,7.29
1284,6/3/2011,Standard Class,Corporate,Office Supplies,26.22,2,0,1.8,1.99
1285,6/3/2011,Second Class,Consumer,Office Supplies,18.62,2,0,5.3998,1.91
1286,6/3/2011,Second Class,Corporate,Office Supplies,4164.05,5,0,83.281,846.54
1287,6/3/2011,Standard Class,Corporate,Office Supplies,1889.055,7,0.1,482.685,122.35
1288,6/3/2011,Second Class,Corporate,Furniture,676.368,6,0.2,-76.212,58.51
1289,6/3/2011,Second Class,Consumer,Office Supplies,689.82,6,0,20.6946,53.42
1290,6/3/2011,Standard Class,Corporate,Technology,712.35,5,0,7.05,49.27
1291,6/3/2011,Standard Class,Corporate,Office Supplies,497.7,10,0,139.2,35.26
1292,6/3/2011,Second Class,Corporate,Office Supplies,293.58,6,0,146.7,29.96
1293,6/3/2011,Standard Class,Corporate,Office Supplies,231.15,5,0,85.5,26.95
1294,6/3/2011,First Class,Home Office,Office Supplies,55.48,1,0,26.6304,19.06
1295,6/3/2011,Standard Class,Corporate,Office Supplies,115.36,7,0,56.5264,8.96
1296,6/3/2011,Second Class,Corporate,Office Supplies,47.4,4,0,10.32,8.77
1297,6/3/2011,Standard Class,Consumer,Furniture,116.25,1,0,32.55,8.51
1298,6/3/2011,First Class,Corporate,Office Supplies,52.096,4,0.2,3.9072,8.42
1299,6/3/2011,First Class,Corporate,Office Supplies,49.632,4,0.2,3.7224,6.99
1300,6/3/2011,Second Class,Consumer,Office Supplies,26.7,2,0,7.476,5.81
1301,6/3/2011,Standard Class,Corporate,Office Supplies,127.05,11,0,39.27,5.2
1302,6/3/2011,Second Class,Consumer,Office Supplies,40.2,5,0,18.09,5.11
1303,8/3/2011,First Class,Consumer,Office Supplies,61.155,5,0.1,5.355,4.81
1304,8/3/2011,Standard Class,Corporate,Office Supplies,76.14,3,0,14.4,4.54
1305,8/3/2011,Second Class,Corporate,Technology,28.99,1,0,8.4071,3.76
1306,8/3/2011,Second Class,Corporate,Office Supplies,22.96,7,0,7.5768,3.39
1307,8/3/2011,Second Class,Corporate,Office Supplies,28.23,2,0.5,-1.17,2.96
1308,8/3/2011,First Class,Consumer,Office Supplies,46.089,3,0.1,12.249,2.53
1309,8/3/2011,Second Class,Corporate,Office Supplies,22.96,7,0,6.6584,2.45
1310,8/3/2011,Second Class,Corporate,Technology,140.94,1,0,38.04,2.12
1311,8/3/2011,Second Class,Corporate,Office Supplies,12.96,2,0,6.3504,1.79
1312,8/3/2011,Second Class,Consumer,Office Supplies,13.89,3,0,4.5837,1.49
1313,8/3/2011,Standard Class,Corporate,Office Supplies,13.26,2,0,1.14,1.14
1314,8/3/2011,Standard Class,Consumer,Office Supplies,14.7393,3,0.47,-11.7207,0.85
1315,8/3/2011,Standard Class,Corporate,Technology,1047.48,4,0,523.68,90.56
1316,8/3/2011,Standard Class,Corporate,Technology,382.26,2,0,53.46,27.93
1317,8/3/2011,Standard Class,Corporate,Furniture,297.84,3,0,113.16,15.87
1318,8/3/2011,Standard Class,Home Office,Furniture,311.04,6,0,86.94,15.75
1319,8/3/2011,Standard Class,Consumer,Furniture,139.032,3,0.2,19.062,14.34
1320,8/3/2011,First Class,Consumer,Furniture,127.869,3,0.3,-9.1335,9.93
1321,8/3/2011,Standard Class,Home Office,Office Supplies,88.83,3,0,31.05,9.54
1322,8/3/2011,Second Class,Consumer,Furniture,78.99,1,0,23.67,5.87
1323,8/3/2011,Standard Class,Home Office,Office Supplies,55.98,2,0,16.74,5.55
1324,8/3/2011,Standard Class,Corporate,Office Supplies,59.76,4,0,5.28,5.22
1325,8/3/2011,Standard Class,Home Office,Office Supplies,106.8,4,0,29.88,5.08
1326,8/3/2011,Standard Class,Home Office,Office Supplies,70.2,3,0,4.14,4.61
1327,8/3/2011,First Class,Corporate,Office Supplies,35.44,1,0,16.6568,4.45
1328,8/3/2011,Standard Class,Home Office,Office Supplies,53.136,3,0.1,3.456,4.01
1329,8/3/2011,Second Class,Consumer,Office Supplies,24,1,0,2.88,3
1330,8/3/2011,Second Class,Consumer,Office Supplies,24.56,2,0,11.5432,2.4
1331,8/3/2011,First Class,Corporate,Office Supplies,11.88,2,0,5.346,1.69
1332,8/3/2011,Standard Class,Corporate,Office Supplies,45.248,2,0.2,3.9592,1.56
1333,8/3/2011,Standard Class,Corporate,Office Supplies,21.93,1,0,4.8,1.46
1334,8/3/2011,Second Class,Consumer,Office Supplies,9.42,3,0,4.239,0.56
1335,8/3/2011,Second Class,Consumer,Office Supplies,6.56,2,0,1.9024,0.34
1336,8/3/2011,Standard Class,Consumer,Furniture,991.44,6,0.4,-297.48,63.52
1337,8/3/2011,Standard Class,Consumer,Office Supplies,37.392,2,0.4,-4.368,3.58
1338,8/3/2011,Standard Class,Consumer,Furniture,28.692,3,0.4,-8.148,1.93
1339,8/3/2011,Standard Class,Consumer,Office Supplies,20.016,3,0.4,-0.384,1.5
1340,8/3/2011,Standard Class,Consumer,Technology,61.8,5,0.4,4.1,0.91
1341,8/3/2011,First Class,Consumer,Technology,479.97,3,0,163.1898,94.49
1342,8/3/2011,First Class,Corporate,Furniture,213.216,3,0.2,15.9912,33.33
1343,8/3/2011,Second Class,Consumer,Technology,415.1826,3,0.17,105.0426,29.69
1344,8/3/2011,Same Day,Consumer,Office Supplies,220.776,3,0.2,-44.1552,25.69
1345,8/3/2011,Standard Class,Consumer,Furniture,324.06,3,0,32.4,18.53
1346,8/3/2011,Standard Class,Home Office,Office Supplies,180.96,6,0.2,67.86,10.86
1347,8/3/2011,Standard Class,Consumer,Office Supplies,70.74,3,0,33.24,7.47
1348,8/3/2011,Second Class,Corporate,Technology,727.6878,6,0.37,-254.2122,7.32
1349,8/3/2011,Standard Class,Consumer,Office Supplies,56.61,5,0.4,6.51,6.97
1350,9/3/2011,Standard Class,Home Office,Office Supplies,182.76,4,0,29.16,5.97
1351,9/3/2011,Same Day,Consumer,Office Supplies,281.424,11,0.2,-35.178,5.28
1352,9/3/2011,Standard Class,Consumer,Technology,115.58,1,0,33.5,5.21
1353,9/3/2011,First Class,Consumer,Office Supplies,19.44,3,0,9.3312,4.95
1354,9/3/2011,First Class,Corporate,Furniture,19.52,2,0.2,5.368,4.94
1355,9/3/2011,Second Class,Corporate,Office Supplies,63.0912,4,0.47,-0.0288,4.91
1356,9/3/2011,Standard Class,Consumer,Furniture,50.4,3,0,14.58,4.26
1357,9/3/2011,Second Class,Corporate,Office Supplies,49.8,5,0.17,-4.2,3.75
1358,10/3/2011,First Class,Consumer,Office Supplies,14.62,2,0,6.8714,3.05
1359,10/3/2011,Second Class,Consumer,Office Supplies,88.0215,7,0.17,18.9315,3.04
1360,10/3/2011,Second Class,Corporate,Office Supplies,26.235,3,0.47,-21.825,2.78
1361,10/3/2011,Standard Class,Corporate,Furniture,36.9234,2,0.27,1.4634,2.49
1362,10/3/2011,Standard Class,Home Office,Office Supplies,48.96,1,0,17.61,2.35
1363,10/3/2011,Standard Class,Consumer,Office Supplies,19.6,4,0,4.64,0.99
1364,10/3/2011,First Class,Corporate,Office Supplies,9.81,5,0.7,-6.867,0.88
1365,10/3/2011,Standard Class,Corporate,Office Supplies,4.368,3,0.2,0.3822,0.18
1366,10/3/2011,Standard Class,Home Office,Office Supplies,3.99,1,0,0.42,0.06
1367,10/3/2011,First Class,Consumer,Technology,586.08,8,0,87.84,172.82
1368,10/3/2011,Second Class,Corporate,Furniture,1133.35,5,0,294.671,115.77
1369,10/3/2011,Standard Class,Consumer,Furniture,391.86,3,0,31.32,46.55
1370,10/3/2011,Standard Class,Consumer,Technology,721.8534,3,0.002,251.6934,40.36
1371,10/3/2011,Standard Class,Consumer,Office Supplies,235.05,5,0,7.05,36.16
1372,10/3/2011,Standard Class,Corporate,Technology,247.86,2,0,39.6,34.37
1373,10/3/2011,Standard Class,Consumer,Furniture,489.23,2,0.3,41.934,21.2
1374,10/3/2011,Standard Class,Corporate,Technology,135.99,1,0,36.7173,18.8
1375,10/3/2011,Standard Class,Consumer,Furniture,340.144,7,0.2,21.259,15.03
1376,10/3/2011,Standard Class,Home Office,Furniture,112.16,8,0.5,-100.96,14.74
1377,10/3/2011,Standard Class,Consumer,Office Supplies,124.32,7,0,49.7,9.94
1378,10/3/2011,Standard Class,Consumer,Office Supplies,99.54,4,0.5,-43.86,8.49
1379,10/3/2011,Second Class,Consumer,Technology,90.84,2,0,25.38,8.45
1380,10/3/2011,Standard Class,Corporate,Office Supplies,107.94,2,0,36.66,8.07
1381,10/3/2011,Standard Class,Corporate,Office Supplies,95.94,2,0,17.22,7.44
1382,10/3/2011,Standard Class,Consumer,Office Supplies,59.7,2,0,13.68,6.61
1383,10/3/2011,Standard Class,Consumer,Office Supplies,58.275,7,0.5,-25.725,6.25
1384,10/3/2011,Second Class,Corporate,Office Supplies,79.47,3,0,22.2516,5.35
1385,10/3/2011,Standard Class,Consumer,Office Supplies,110.96,2,0,53.2608,4.59
1386,10/3/2011,Standard Class,Consumer,Office Supplies,45.98,2,0,12.8744,4.43
1387,10/3/2011,Standard Class,Consumer,Office Supplies,60,5,0.5,-52.8,3.99
1388,10/3/2011,Standard Class,Corporate,Office Supplies,59.328,8,0.4,7.728,3.58
1389,10/3/2011,Standard Class,Consumer,Office Supplies,49.44,3,0,19.74,3
1390,10/3/2011,Second Class,Consumer,Office Supplies,35.7,2,0,2.82,2.48
1391,10/3/2011,Standard Class,Consumer,Office Supplies,46.23,1,0,19.41,2.34
1392,10/3/2011,Standard Class,Corporate,Office Supplies,26.676,2,0.4,-6.264,2.21
1393,10/3/2011,Standard Class,Home Office,Office Supplies,46.32,1,0,12.03,2.2
1394,10/3/2011,Standard Class,Consumer,Office Supplies,20.94,3,0,9.8418,1.81
1395,11/3/2011,Standard Class,Corporate,Office Supplies,15.96,7,0,7.0224,1.66
1396,11/3/2011,First Class,Consumer,Office Supplies,11.46,1,0,4.68,1.44
1397,11/3/2011,Standard Class,Corporate,Office Supplies,10.47,1,0,3.54,1.28
1398,11/3/2011,Second Class,Consumer,Office Supplies,6.18,1,0,0.98,0.99
1399,11/3/2011,Standard Class,Consumer,Technology,16.36,1,0,1.636,0.83
1400,11/3/2011,Standard Class,Consumer,Office Supplies,11.25,1,0,0.9,0.64
1401,11/3/2011,Standard Class,Consumer,Office Supplies,8.25,1,0,1.56,0.58
1402,11/3/2011,Second Class,Corporate,Office Supplies,4.56,2,0,2.0064,0.54
1403,11/3/2011,Standard Class,Consumer,Office Supplies,15.78,2,0,0.6312,0.29
1404,11/3/2011,Standard Class,Consumer,Furniture,555.516,6,0.35,59.796,80.63
1405,11/3/2011,Standard Class,Consumer,Furniture,1076.004,6,0.1,23.904,63.77
1406,11/3/2011,First Class,Corporate,Office Supplies,204.15,1,0,53.07,23.68
1407,11/3/2011,Standard Class,Consumer,Office Supplies,264.32,2,0.2,19.824,19.39
1408,11/3/2011,Standard Class,Consumer,Technology,264.9942,2,0.07,-17.1258,18.6
1409,11/3/2011,Second Class,Consumer,Office Supplies,68.94,12,0.5,-63.54,16.72
1410,11/3/2011,Standard Class,Consumer,Office Supplies,195.786,5,0.27,29.436,13.35
1411,11/3/2011,First Class,Consumer,Furniture,31.984,2,0.2,1.999,11.69
1412,11/3/2011,Standard Class,Consumer,Technology,876.231,6,0.17,-137.349,8.6
1413,11/3/2011,Standard Class,Consumer,Office Supplies,71.94,2,0,10.74,8.46
1414,11/3/2011,First Class,Corporate,Furniture,51.84,1,0,14.49,7.83
1415,11/3/2011,Standard Class,Consumer,Office Supplies,104.04,6,0,28.08,7.37
1416,11/3/2011,Standard Class,Consumer,Office Supplies,118.2,4,0,48.36,6.91
1417,11/3/2011,Standard Class,Consumer,Office Supplies,93.1,5,0,36.3,4.97
1418,11/3/2011,Second Class,Consumer,Office Supplies,16.02,2,0.5,-11.58,4.34
1419,11/3/2011,Standard Class,Consumer,Office Supplies,31.8,6,0,6.96,3.18
1420,11/3/2011,Standard Class,Consumer,Office Supplies,29.4,4,0,10.56,1.9
1421,11/3/2011,First Class,Corporate,Office Supplies,17.49,1,0,2.07,1.76
1422,11/3/2011,Standard Class,Consumer,Office Supplies,11.3,1,0,4.62,1.39
1423,11/3/2011,Standard Class,Consumer,Technology,19.66,1,0,5.3,0.83
1424,11/3/2011,Standard Class,Consumer,Furniture,40.26,2,0,8.04,0.64
1425,11/3/2011,Standard Class,Consumer,Office Supplies,6.9,1,0,1.02,0.5
1426,11/3/2011,Second Class,Consumer,Furniture,850.95,5,0,93.6,127.09
1427,11/3/2011,Second Class,Corporate,Office Supplies,357.6,8,0,103.68,40.85
1428,11/3/2011,Second Class,Consumer,Office Supplies,194.4,4,0,40.8,32.31
1429,11/3/2011,Same Day,Home Office,Furniture,58.374,1,0.7,-64.236,21.92
1430,11/3/2011,Standard Class,Consumer,Technology,244.728,4,0.1,67.968,12.61
1431,11/3/2011,First Class,Home Office,Office Supplies,53.9325,5,0.15,15.0825,10.86
1432,11/3/2011,Standard Class,Corporate,Office Supplies,65.16,2,0,7.16,9.67
1433,11/3/2011,First Class,Consumer,Technology,99.98,2,0,34.993,9.57
1434,11/3/2011,Second Class,Consumer,Office Supplies,91.92,5,0.2,11.49,7.85
1435,11/3/2011,Second Class,Consumer,Technology,77.04,2,0,16.92,7.62
1436,11/3/2011,Standard Class,Corporate,Technology,122.724,2,0.4,12.264,7.04
1437,11/3/2011,Standard Class,Home Office,Office Supplies,100.4,5,0.2,11.2,5.45
1438,11/3/2011,Standard Class,Corporate,Office Supplies,85.32,5,0.1,-3.93,4.21
1439,11/3/2011,Standard Class,Home Office,Office Supplies,49.2,1,0,21.15,4.06
1440,11/3/2011,Second Class,Corporate,Office Supplies,42,2,0,12.18,3.55
1441,11/3/2011,Same Day,Home Office,Office Supplies,9.585,1,0.7,-10.545,2.99
1442,11/3/2011,Standard Class,Corporate,Office Supplies,30.051,3,0.1,8.631,2.84
1443,11/3/2011,Standard Class,Corporate,Office Supplies,17.244,2,0.4,-3.216,2.11
1444,11/3/2011,Standard Class,Corporate,Furniture,45.576,4,0.4,-14.544,1.65
1445,11/3/2011,Second Class,Consumer,Technology,4448.832,8,0.15,1517.712,527.85
1446,11/3/2011,Standard Class,Corporate,Furniture,909,6,0,372.6,61.14
1447,11/3/2011,Second Class,Consumer,Office Supplies,931.446,2,0.1,103.446,59.98
1448,11/3/2011,Standard Class,Consumer,Office Supplies,1080.096,6,0.2,-94.5084,53.84
1449,11/3/2011,First Class,Corporate,Technology,339.18,2,0,67.8,46.25
1450,11/3/2011,Standard Class,Corporate,Furniture,750.864,3,0.2,46.884,42.01
1451,12/3/2011,First Class,Corporate,Technology,265.65,1,0,2.64,36.03
1452,12/3/2011,First Class,Corporate,Technology,120.66,1,0,41.01,18.86
1453,12/3/2011,Same Day,Consumer,Furniture,149.9,5,0,40.473,15.26
1454,12/3/2011,Standard Class,Consumer,Furniture,273.568,2,0.2,-34.196,12.71
1455,12/3/2011,Standard Class,Corporate,Technology,192.5,5,0,53.9,10.49
1456,12/3/2011,Standard Class,Corporate,Office Supplies,256.8,3,0,30.78,10.27
1457,12/3/2011,Standard Class,Consumer,Office Supplies,121.275,7,0.5,-63.105,10.09
1458,12/3/2011,Standard Class,Home Office,Technology,47.79,3,0,16.2486,7.06
1459,12/3/2011,First Class,Consumer,Office Supplies,53.655,5,0.27,2.205,6.74
1460,12/3/2011,Standard Class,Home Office,Technology,65.4,2,0.4,-1.12,6.28
1461,12/3/2011,Standard Class,Consumer,Technology,58.416,2,0.2,16.7946,6.26
1462,12/3/2011,Second Class,Home Office,Furniture,48.87,1,0,16.59,5.99
1463,12/3/2011,Standard Class,Consumer,Technology,51.56,5,0.2,-6.445,5.15
1464,12/3/2011,Standard Class,Corporate,Furniture,78.99,1,0,23.67,4.24
1465,12/3/2011,First Class,Consumer,Office Supplies,47.4138,3,0.47,2.6838,3.54
1466,12/3/2011,Standard Class,Corporate,Office Supplies,60.6,2,0,27.84,2.26
1467,12/3/2011,Standard Class,Home Office,Furniture,20.04,6,0,8.8176,0.88
1468,12/3/2011,Standard Class,Consumer,Office Supplies,13.194,2,0.7,-8.796,0.8
1469,12/3/2011,Standard Class,Consumer,Technology,640.725,5,0.5,-538.275,115.47
1470,12/3/2011,Standard Class,Corporate,Office Supplies,1113.024,8,0.2,111.3024,104.67
1471,12/3/2011,Second Class,Corporate,Technology,830.88,9,0,324,102.86
1472,12/3/2011,Standard Class,Corporate,Technology,802.07264,4,0.002,-1.60736,101.64
1473,12/3/2011,Standard Class,Corporate,Furniture,744,3,0.2,269.7,90.94
1474,12/3/2011,First Class,Corporate,Office Supplies,348.488,7,0.2,117.6147,73.87
1475,12/3/2011,Second Class,Corporate,Technology,916.8,8,0,146.64,68.99
1476,12/3/2011,Standard Class,Consumer,Technology,809.7,10,0,372.3,67.75
1477,12/3/2011,Second Class,Consumer,Furniture,367.2,2,0.4,-36.72,51.05
1478,12/3/2011,Second Class,Corporate,Technology,408.744,7,0.2,76.6395,44.64
1479,12/3/2011,First Class,Consumer,Office Supplies,250.26,6,0,72.5754,36.78
1480,12/3/2011,Standard Class,Consumer,Furniture,324.45,3,0,68.13,24.63
1481,12/3/2011,Standard Class,Consumer,Office Supplies,157.824,6,0.2,-25.656,22.93
1482,12/3/2011,Second Class,Consumer,Technology,125.856,3,0.4,-65.064,18.98
1483,3/14/2011,First Class,Corporate,Office Supplies,172.736,4,0.2,-30.2288,15.48
1484,3/14/2011,Standard Class,Consumer,Office Supplies,107.1,6,0,13.86,14.8
1485,3/14/2011,Standard Class,Corporate,Technology,167.968,4,0.2,62.988,12.88
1486,3/14/2011,Standard Class,Corporate,Technology,179.94,2,0.4,-44.985,12.68
1487,3/14/2011,Standard Class,Consumer,Office Supplies,98.64,2,0,31.56,12.1
1488,3/14/2011,Second Class,Corporate,Office Supplies,78.8,4,0,39.36,10.82
1489,3/14/2011,Second Class,Corporate,Office Supplies,49.68,3,0,16.38,8.38
1490,3/14/2011,Second Class,Corporate,Office Supplies,109.8,2,0,43.92,7.4
1491,3/14/2011,Standard Class,Corporate,Office Supplies,98.376,3,0.2,35.6613,6.88
1492,3/14/2011,Standard Class,Consumer,Office Supplies,40.995,3,0.5,-37.755,6.29
1493,3/14/2011,Standard Class,Corporate,Office Supplies,30.72,2,0,5.8,4.91
1494,3/14/2011,Standard Class,Corporate,Office Supplies,48.608,7,0.2,3.528,3.8
1495,3/14/2011,Standard Class,Corporate,Office Supplies,42.12,3,0,9.18,3.54
1496,3/14/2011,Second Class,Corporate,Office Supplies,23.3,5,0,0,3.21
1497,3/14/2011,Second Class,Consumer,Office Supplies,21.414,2,0.17,6.174,3.01
1498,3/14/2011,Second Class,Corporate,Office Supplies,24.816,2,0.2,1.8612,2.87
1499,3/14/2011,Standard Class,Corporate,Office Supplies,17.472,3,0.2,5.6784,2.33
1500,3/14/2011,Standard Class,Corporate,Office Supplies,28.56,4,0,11.04,2.19
1501,3/14/2011,Standard Class,Corporate,Technology,36.738,1,0.4,-9.1845,2.1
1502,3/14/2011,First Class,Consumer,Office Supplies,16.62,2,0,6.96,1.99
1503,3/14/2011,Standard Class,Consumer,Office Supplies,49.12,4,0,23.0864,1.99
1504,3/14/2011,Standard Class,Consumer,Office Supplies,24.56,2,0,6.8768,1.74
1505,3/14/2011,First Class,Consumer,Furniture,990.45,5,0,148.5,1.7
1506,3/15/2011,Standard Class,Consumer,Office Supplies,26.46,9,0,11.907,1.45
1507,3/15/2011,Standard Class,Consumer,Office Supplies,15,3,0,7.2,1.15
1508,3/15/2011,Standard Class,Consumer,Office Supplies,16.398,2,0.7,-31.182,1.06
1509,3/15/2011,Standard Class,Corporate,Office Supplies,29.94,4,0.7,-23.952,0.63
1510,3/15/2011,Standard Class,Consumer,Office Supplies,2.358,1,0.7,-2.682,0.14
1511,3/15/2011,Second Class,Consumer,Furniture,324.45,3,0,35.64,39.98
1512,3/15/2011,Standard Class,Consumer,Office Supplies,50.1984,3,0.17,6.0084,6.2
1513,3/15/2011,Standard Class,Home Office,Office Supplies,89.9886,2,0.17,29.2686,3.62
1514,3/15/2011,Standard Class,Consumer,Office Supplies,40.7358,7,0.47,-27.0942,2.63
1515,3/15/2011,Standard Class,Home Office,Office Supplies,38.7693,3,0.17,11.5893,2.45
1516,3/15/2011,Standard Class,Corporate,Technology,28.32,1,0,12.72,2
1517,3/15/2011,Standard Class,Consumer,Office Supplies,30.54,1,0,13.11,1.96
1518,3/15/2011,Standard Class,Consumer,Office Supplies,19.536,3,0.2,4.884,1.85
1519,3/15/2011,Second Class,Consumer,Office Supplies,2.688,1,0.6,-2.352,0.23
1520,3/15/2011,Second Class,Consumer,Office Supplies,127.2,5,0,29.2,15.77
1521,3/15/2011,Second Class,Consumer,Office Supplies,7.88,2,0,1.48,0.69
1522,3/16/2011,First Class,Home Office,Office Supplies,1523.664,8,0.1,-50.976,345.81
1523,3/16/2011,Standard Class,Corporate,Furniture,653.55,3,0,111.1035,70.97
1524,3/16/2011,Standard Class,Consumer,Office Supplies,584.22,7,0,233.52,51.12
1525,3/16/2011,Second Class,Corporate,Technology,299.97,3,0,131.9868,42.74
